greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast,Temperature,Dew Point,Humidity,Wind Speed,Pressure
4,4,4,4,3,3,3,4,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,1,2,3,72.4536243023888,27.77777777777778,26.11111111111111,89,7,29.76
1,1,4,3,2,2,3,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,6,6,4,67.86119638779411,32.22222222222222,25.0,66,7,29.67
2,3,3,3,3,3,2,3,58.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.119247248385237,2,0,0,70.75408559571859,31.11111111111111,25.0,70,10,29.76
3,3,3,2,4,4,2,4,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.586838293246816,0,0,0,78.5875747902614,28.88888888888889,26.11111111111111,84,8,29.79
4,4,3,3,2,2,2,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,5,10,1,67.75198217566235,28.88888888888889,26.11111111111111,84,6,29.73
3,5,3,3,5,5,3,5,63.0,33,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626,7,6,2,65.96541178322173,31.11111111111111,25.0,70,2,29.76
1,3,5,4,4,2,4,2,71.0,31,0.0,0.0,0.0,1.0,0.0,1.0,8.318059792754816,0,1,0,89.66795554168662,27.77777777777778,25.0,84,6,29.73
3,3,3,3,3,2,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,7,7,0,73.17703938588558,32.22222222222222,25.0,66,7,29.67
2,2,3,3,3,3,2,3,61.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,6,4,1,66.06609251910305,31.11111111111111,22.77777777777778,62,6,29.67
3,4,3,3,5,4,3,4,61.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.046161324941102,6,5,2,75.02617096892399,27.77777777777778,26.11111111111111,89,2,29.73
3,4,4,4,4,3,3,4,74.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.403468408636267,7,8,0,52.465770859131844,27.77777777777778,26.11111111111111,89,1,29.73
2,2,4,4,1,1,3,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,9,4,4,64.05486540935331,32.77777777777778,23.88888888888889,59,6,29.73
4,3,3,4,4,3,3,3,70.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.824084910422098,0,0,0,62.22053722359748,28.88888888888889,25.0,79,13,29.73
2,2,3,4,3,2,2,3,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.322237751460289,1,0,0,78.30714328726768,32.22222222222222,25.0,66,7,29.73
4,4,2,2,4,4,2,4,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,4,3,1,62.149621307760896,32.22222222222222,23.88888888888889,62,7,29.67
2,2,4,3,2,1,3,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.321610257730077,0,0,0,83.23509826695124,28.88888888888889,23.88888888888889,74,6,29.79
4,4,3,3,3,3,3,3,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,11,7,1,73.6674829914335,30.0,25.0,74,2,29.76
4,5,3,3,3,4,3,2,73.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.787280138280434,3,4,5,55.205193627284295,31.11111111111111,25.0,70,1,29.73
2,2,4,2,2,2,2,2,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,9,5,4,56.569530198041114,32.77777777777778,23.88888888888889,59,6,29.73
4,2,2,2,4,4,2,4,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,3.059311358168571,0,0,0,62.482127618008526,27.77777777777778,25.0,84,12,29.73
1,1,3,3,1,1,2,1,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,5,7,4,50.87178453411804,32.22222222222222,23.88888888888889,62,6,29.67
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,7,5,1,69.58757029284466,30.0,26.11111111111111,79,5,29.76
2,2,5,2,2,2,3,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,5,10,2,57.61222847568296,27.77777777777778,26.11111111111111,89,8,29.73
2,3,3,4,3,3,3,3,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.261158490510125,1,0,0,80.32423246147114,31.11111111111111,26.11111111111111,75,10,29.7
2,2,3,3,2,2,2,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,0,0,5,53.53419387626749,32.77777777777778,23.88888888888889,59,6,29.73
3,2,4,4,2,2,4,2,71.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.024394139285778,2,0,0,70.89082079367445,28.88888888888889,25.0,79,10,29.67
1,1,4,4,2,2,4,2,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,3,3,3,48.066656337437095,30.0,25.0,74,3,29.64
3,3,3,4,3,3,3,3,62.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,7,3,2,67.47106996079944,31.11111111111111,25.0,70,1,29.73
4,4,3,3,5,5,2,4,74.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.434351821996494,6,7,1,72.70543499171403,27.77777777777778,26.11111111111111,89,1,29.73
1,1,3,3,3,3,3,3,68.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848,9,4,2,65.30060272317475,32.22222222222222,25.0,66,8,29.64
4,3,2,2,4,4,1,4,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.5449346997703,0,0,0,77.94563370129107,27.77777777777778,25.0,84,12,29.73
5,3,3,3,4,4,1,5,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.6737287964780485,1,0,0,73.66016876150981,27.77777777777778,25.0,84,12,29.73
4,4,2,2,4,4,2,4,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,6,4,0,75.67103030228381,31.11111111111111,23.88888888888889,66,6,29.61
3,4,4,3,3,3,4,2,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.4395268958817935,2,2,0,77.83163589236108,31.11111111111111,25.0,70,10,29.76
3,2,3,3,4,4,2,4,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.977876083526316,0,0,0,78.509432278262,28.88888888888889,25.0,79,3,29.79
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,0,0,4,70.86698046357446,32.77777777777778,25.0,63,9,29.67
5,5,1,2,4,5,5,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,3,1,3,63.68251733267377,32.22222222222222,25.0,66,6,29.7
4,4,4,4,2,4,4,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,5.541012168235775,5,8,2,75.5567966680877,32.22222222222222,23.88888888888889,62,2,29.7
1,1,4,4,2,2,3,3,75.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.075295551494054,12,4,0,46.16441270007144,31.11111111111111,22.77777777777778,62,6,29.67
4,3,2,3,4,4,1,4,60.0,34,0.0,0.0,0.0,1.0,1.0,0.0,3.531102165370253,0,0,0,70.23133138462981,32.22222222222222,25.0,66,9,29.7
3,3,2,2,4,3,2,4,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,0,0,4,66.19413290018004,33.888888888888886,22.77777777777778,52,2,29.7
3,3,2,2,4,4,2,4,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,8.318490176635137,0,0,0,68.53834203601309,31.11111111111111,23.88888888888889,66,15,29.55
5,5,3,2,5,5,1,5,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.43104841895184,0,0,0,77.79935781783972,28.88888888888889,26.11111111111111,84,8,29.79
3,2,4,4,2,2,2,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,7,6,3,61.47319100088299,30.0,25.0,74,10,29.64
2,2,5,5,1,1,1,1,89.0,28,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,3,3,0,58.632430202805004,30.0,26.11111111111111,79,6,29.73
3,3,2,1,4,4,1,5,78.0,31,0.0,0.0,0.0,1.0,1.0,0.0,7.140344541456088,8,6,3,56.162377599807776,32.77777777777778,23.88888888888889,59,6,29.73
3,3,2,2,3,3,1,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,5,4,1,68.92967792832133,32.22222222222222,23.88888888888889,62,8,29.64
3,4,4,3,2,2,3,3,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,10,9,4,67.42995119345969,32.22222222222222,25.0,66,6,29.73
3,3,4,4,3,3,3,3,76.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,7,10,0,71.28486828346995,32.77777777777778,23.88888888888889,59,6,29.64
2,3,3,4,2,2,2,2,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,8,9,2,59.64685492585327,27.77777777777778,27.22222222222222,94,2,29.73
4,3,2,2,4,4,1,4,55.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.430867329589362,0,0,0,60.782463125750105,32.22222222222222,25.0,66,7,29.73
4,4,4,4,4,4,4,2,71.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.4847783279775895,10,5,2,66.08788250544916,30.0,26.11111111111111,79,1,29.73
2,2,3,3,4,4,2,4,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,12,11,0,67.39081896926602,30.0,26.11111111111111,79,2,29.73
5,5,3,3,3,3,3,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,6.862564295816318,5,5,2,62.01974312478121,32.77777777777778,22.77777777777778,55,5,29.67
3,3,4,4,4,4,3,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901,11,5,0,66.1780298128384,27.77777777777778,26.11111111111111,89,1,29.73
2,5,3,4,4,3,2,3,64.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.083306501966323,4,4,3,64.73467975845,32.77777777777778,22.77777777777778,55,5,29.67
3,3,5,5,4,4,5,2,61.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.844207086096187,1,0,0,81.16719063468679,31.11111111111111,25.0,70,10,29.67
4,5,3,3,5,5,2,4,61.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.685125628536721,9,10,0,56.05377835960483,27.77777777777778,26.11111111111111,89,2,29.73
3,3,3,2,3,3,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,10,5,2,65.131916023776,32.22222222222222,25.0,66,7,29.67
2,2,3,3,2,2,3,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,4,4,1,55.49327746434748,32.22222222222222,23.88888888888889,62,5,29.73
2,3,3,3,3,3,3,2,89.0,28,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,8,4,1,73.04329751883992,27.77777777777778,26.11111111111111,89,2,29.73
3,3,2,2,3,3,2,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,3,5,5,62.90783709494561,32.22222222222222,23.88888888888889,62,5,29.73
2,3,3,4,2,2,3,3,52.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.295245694177432,5,5,1,69.53509636091046,32.22222222222222,25.0,66,8,29.7
4,4,4,3,3,3,2,2,60.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.566542343749652,1,3,2,63.83867791328685,32.22222222222222,22.77777777777778,59,5,29.64
3,3,2,2,5,4,1,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,3,3,4,70.75536309368945,30.0,26.11111111111111,79,5,29.76
3,3,2,2,4,4,2,5,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,4,3,1,69.7586531170437,31.11111111111111,23.88888888888889,66,6,29.61
3,2,3,3,2,2,3,3,65.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.046648632977593,0,0,0,73.44070801726855,28.88888888888889,23.88888888888889,74,6,29.79
1,1,4,4,2,2,4,1,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,3,2,2,74.3807270919403,32.22222222222222,23.88888888888889,62,7,29.67
4,5,2,2,5,5,1,5,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.43890178903284,1,0,0,68.61882741970261,27.77777777777778,26.11111111111111,89,9,29.64
2,2,4,4,3,3,3,3,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,6,5,1,56.743348397007686,32.22222222222222,25.0,66,6,29.73
4,4,3,3,3,3,3,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,10,7,1,66.40500701678278,32.77777777777778,25.0,63,9,29.67
5,5,2,2,3,3,2,3,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,6,2,2,64.88676370659567,32.77777777777778,25.0,63,9,29.67
3,4,3,2,4,4,2,4,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,8.357311959002349,0,0,0,76.74272038567373,32.22222222222222,23.88888888888889,62,8,29.7
3,2,3,2,4,4,1,5,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.5775073984159365,0,0,0,77.75156283479066,27.77777777777778,25.0,84,12,29.73
2,3,2,3,5,4,2,5,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,5,6,1,70.00896055284497,32.22222222222222,22.22222222222222,55,9,29.64
2,3,3,3,4,4,3,3,64.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.094508306052236,8,10,1,67.41438296402423,27.77777777777778,26.11111111111111,89,1,29.73
4,4,4,4,4,4,5,1,58.0,35,0.0,0.0,0.0,1.0,0.0,1.0,5.5375973441262785,9,6,2,66.38916860337275,27.22222222222222,26.11111111111111,94,2,29.76
2,4,3,3,5,3,3,3,88.0,28,0.0,0.0,0.0,1.0,1.0,0.0,8.386945531057405,4,4,3,73.55606266397977,32.22222222222222,23.88888888888889,62,5,29.73
2,2,2,1,3,3,2,3,53.0,37,1.0,0.0,0.0,0.0,1.0,0.0,8.277685274384991,0,0,0,63.380856119608325,32.22222222222222,23.88888888888889,62,8,29.7
2,2,1,1,4,4,1,1,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,2,2,2,71.19512389435437,32.22222222222222,23.88888888888889,62,8,29.64
3,3,3,3,3,3,3,3,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,9,6,2,50.98746410456936,28.88888888888889,26.11111111111111,84,0,29.73
2,3,4,4,3,3,3,2,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,2,2,2,73.77321676233451,31.11111111111111,23.88888888888889,66,9,29.67
3,4,4,3,2,1,4,1,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.547938704710828,2,0,0,78.49276145453294,28.88888888888889,25.0,79,3,29.79
2,3,4,5,4,3,4,2,72.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392,7,4,3,75.03469481332597,30.0,26.11111111111111,79,1,29.73
4,4,3,3,4,3,2,4,57.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925,7,6,0,60.52725136210615,31.11111111111111,25.0,70,1,29.73
4,4,2,2,1,1,3,1,67.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.8131264785849295,1,1,0,81.21187204144013,28.88888888888889,26.11111111111111,84,12,29.7
5,4,3,2,4,5,1,4,63.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.43025933135296,0,0,0,67.55616416587925,32.22222222222222,25.0,66,7,29.73
2,3,3,2,2,2,4,2,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.325296801362006,0,0,0,74.77906327082893,32.22222222222222,26.11111111111111,70,9,29.67
2,2,5,5,2,3,3,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,15,8,0,77.49803095118253,31.11111111111111,23.88888888888889,66,6,29.61
3,3,4,4,3,3,3,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,7,6,1,73.0699431441554,31.11111111111111,23.88888888888889,66,6,29.61
2,2,4,4,2,2,4,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,8,6,2,68.47526376401083,27.77777777777778,26.11111111111111,89,8,29.73
2,2,5,5,1,1,4,1,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,6,5,3,59.73139996577469,31.11111111111111,25.0,70,2,29.61
3,2,4,4,2,2,4,2,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,6,5,1,64.60975686626622,32.22222222222222,23.88888888888889,62,5,29.73
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,8,7,4,66.70934775773468,30.0,25.0,74,0,29.73
1,1,3,3,1,1,3,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,1,0,3,59.01393006449681,32.22222222222222,25.0,66,7,29.67
1,1,1,1,4,4,1,4,63.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,1,0,2,51.95018842333762,32.22222222222222,23.88888888888889,62,7,29.67
5,4,2,3,5,5,1,4,61.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.927011178071866,0,1,0,55.189658896987524,27.77777777777778,23.88888888888889,79,8,29.64
4,2,3,4,3,3,3,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.420143797470269,1,0,0,75.79237438160648,28.88888888888889,26.11111111111111,84,12,29.7
2,3,5,5,1,1,5,1,52.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.634043086548852,1,3,4,44.89707934743269,32.22222222222222,25.0,66,8,29.7
4,4,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,4,4,1,68.71301341782764,30.0,25.0,74,0,29.73
2,2,5,5,2,2,4,2,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,9,9,1,70.82745503942995,27.77777777777778,27.22222222222222,94,2,29.73
4,5,3,4,2,3,3,3,60.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.436772207071013,8,4,0,78.39457022671623,28.88888888888889,25.0,79,2,29.7
2,2,4,5,2,2,2,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,6,5,2,64.86445496321876,32.77777777777778,23.88888888888889,59,6,29.73
2,3,2,3,3,3,2,3,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.078567066812101,0,0,0,76.3465774132744,28.88888888888889,25.0,79,8,29.79
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,7,7,0,67.98377699496932,32.77777777777778,25.0,63,9,29.67
2,2,4,4,2,2,2,2,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,8,5,1,53.4289838869245,28.88888888888889,27.22222222222222,89,6,29.73
1,2,3,3,4,3,3,3,59.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.87134081702138,0,0,0,72.26271245956886,28.88888888888889,25.0,79,5,29.73
3,3,3,3,4,4,3,3,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,5,4,3,69.43033851365168,33.888888888888886,25.0,59,6,29.7
5,5,3,4,5,4,2,4,62.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.68063880771663,5,5,0,62.56392567453642,28.88888888888889,25.0,79,2,29.7
3,3,5,5,2,2,2,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,5,6,1,66.23701522404536,28.88888888888889,26.11111111111111,84,0,29.73
3,3,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,9,1,2,83.23129582914535,30.0,25.0,74,0,29.73
3,3,2,2,3,3,2,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,0,2,5,71.10105016974701,32.22222222222222,25.0,66,7,29.67
4,4,3,3,2,2,2,2,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,5,5,1,64.29506758559884,32.77777777777778,23.88888888888889,59,2,29.67
2,2,3,3,3,3,3,3,63.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,6,5,3,70.38226869251409,30.0,26.11111111111111,79,5,29.76
2,2,4,4,2,1,4,1,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,8,6,1,44.11009689514181,30.0,25.0,74,8,29.64
4,4,3,2,3,2,2,4,62.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.550128946429611,2,2,4,76.73597248393811,32.77777777777778,23.88888888888889,59,5,29.7
3,3,3,2,2,2,2,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,3,4,9,69.5863516279479,32.22222222222222,22.22222222222222,55,3,29.67
4,4,2,2,5,5,1,5,63.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,3,2,1,58.5319970431956,32.22222222222222,23.88888888888889,62,7,29.67
4,4,3,3,3,3,2,3,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,1,1,4,60.98269802081331,31.11111111111111,26.11111111111111,75,2,29.73
4,4,5,4,3,2,4,1,58.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,8,10,2,72.044185839974,27.77777777777778,26.11111111111111,89,7,29.76
2,2,5,5,1,1,5,1,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,6,6,1,69.16392856869147,31.11111111111111,25.0,70,2,29.61
4,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,1,2,9,58.51688468705375,31.11111111111111,26.11111111111111,75,2,29.73
1,2,5,4,3,3,3,2,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,13,7,0,65.18716780601653,32.22222222222222,22.22222222222222,55,9,29.64
2,3,3,3,2,2,4,2,62.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.4322250980368265,0,0,0,78.3752339146058,30.0,25.0,74,9,29.7
2,1,3,2,2,2,4,2,74.0,30,0.0,0.0,0.0,1.0,1.0,0.0,5.567216151738435,2,0,0,79.14341579018853,30.0,25.0,74,9,29.7
2,2,1,2,2,2,2,3,87.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,18,8,1,44.15813283336379,28.88888888888889,26.11111111111111,84,0,29.73
1,3,3,4,2,1,5,1,71.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.477371586310811,2,0,0,74.48681445800122,28.88888888888889,25.0,79,10,29.7
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,11,5,0,71.97142391289019,28.88888888888889,25.0,79,8,29.7
2,2,3,4,3,2,4,3,50.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,8,6,3,63.40942007949686,27.77777777777778,26.11111111111111,89,7,29.76
2,2,4,4,2,2,5,1,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,12,7,2,66.11878695616791,31.11111111111111,25.0,70,12,29.64
1,4,3,2,2,3,4,2,55.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.079359839377411,0,0,0,77.58580384961266,32.77777777777778,25.0,63,10,29.67
3,3,2,2,3,3,3,3,62.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,4,3,2,58.95600309020548,32.22222222222222,23.88888888888889,62,7,29.67
4,5,2,2,3,3,3,3,67.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.065126121512171,2,2,3,72.89431819218227,32.22222222222222,22.77777777777778,59,5,29.64
1,4,3,4,5,5,5,1,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.899686739133163,1,5,4,66.62945659366537,26.11111111111111,26.11111111111111,100,3,29.76
3,5,3,2,2,2,2,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.977214379011475,9,6,0,70.83981557129455,32.77777777777778,22.77777777777778,55,5,29.67
1,1,4,4,2,2,3,3,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,7,8,2,67.70073732636992,30.0,26.11111111111111,79,5,29.76
3,3,3,3,3,2,2,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,8,7,2,63.94514878840516,27.77777777777778,26.11111111111111,89,8,29.73
1,5,5,5,2,2,2,2,62.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,4,8,4,79.27072896894887,27.77777777777778,26.11111111111111,89,5,29.73
5,4,3,4,5,3,2,3,69.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.616800157699733,3,2,5,62.99995621123169,32.77777777777778,23.88888888888889,59,3,29.7
5,2,4,4,2,2,4,1,64.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.674495483670974,1,0,0,84.23628079339922,30.0,25.0,74,9,29.67
1,2,5,3,2,1,1,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,10,4,1,63.449921022018955,28.88888888888889,26.11111111111111,84,0,29.73
3,3,3,3,3,3,3,3,59.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.034261613851799,5,2,5,69.81747726277716,32.22222222222222,23.88888888888889,62,2,29.7
2,3,2,2,2,2,2,2,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,3,4,1,65.92549715978899,27.77777777777778,26.11111111111111,89,8,29.73
2,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.054051317956972,1,0,0,81.3590915656212,28.88888888888889,26.11111111111111,84,12,29.64
3,3,2,2,3,3,1,4,76.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,1,2,3,67.72944795757135,32.77777777777778,23.88888888888889,59,6,29.64
2,2,3,3,1,1,4,2,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,1,1,0,54.47971754737927,32.77777777777778,23.88888888888889,59,6,29.73
3,3,3,5,1,2,2,3,61.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.222342445146879,7,10,1,72.57017417622616,27.77777777777778,25.0,84,2,29.7
3,2,3,2,3,3,2,3,52.0,36,0.0,0.0,0.0,1.0,0.0,1.0,5.5346855535682655,0,0,0,67.38776508041386,28.88888888888889,25.0,79,3,29.79
2,2,4,4,2,2,4,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,11,5,0,75.99517749287222,31.11111111111111,23.88888888888889,66,6,29.61
1,2,2,4,2,1,4,1,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.8256854959267015,1,0,0,75.76246182593498,32.22222222222222,26.11111111111111,70,9,29.67
3,3,3,3,3,3,3,3,86.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,3,4,1,69.33726490039474,32.22222222222222,25.0,66,6,29.7
2,2,4,4,2,2,2,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,8,7,2,63.77838562416064,32.22222222222222,25.0,66,7,29.67
2,2,3,3,4,4,2,4,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,12,8,0,61.67067182291379,30.0,26.11111111111111,79,2,29.73
