hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
27.64,26.7,1.0,0.0,0.0,1.0,0.0,8.459746711422536,17.77777777777778,7.777777777777778,52,10,30.2
26.37,26.96,1.0,0.0,0.0,1.0,0.0,1.3013514582076087,17.77777777777778,7.777777777777778,52,10,30.2
42.79,24.72,1.0,0.0,0.0,1.0,0.0,8.709626863255494,20.0,10.0,52,14,29.78
12.51,28.3,0.0,1.0,0.0,0.0,1.0,2.5052080223750766,11.11111111111111,1.1111111111111112,50,7,30.14
35.53,27.0,1.0,0.0,0.0,1.0,0.0,7.07943885798835,21.11111111111111,7.222222222222222,40,10,29.81
22.99,21.98,1.0,0.0,0.0,1.0,0.0,9.356798876178988,11.11111111111111,0.0,47,12,30.14
23.7,34.53,1.0,0.0,0.0,1.0,0.0,6.409845931939822,21.11111111111111,7.222222222222222,40,10,29.81
22.75,24.15,1.0,0.0,0.0,1.0,0.0,9.07437655216588,11.11111111111111,1.1111111111111112,50,8,30.14
15.83,26.1,1.0,0.0,0.0,1.0,0.0,9.127064831164638,11.11111111111111,1.1111111111111112,50,8,30.14
33.87,14.93,1.0,0.0,0.0,1.0,0.0,8.791871753466769,12.222222222222221,0.0,44,12,30.17
21.67,22.51,1.0,0.0,0.0,1.0,0.0,6.097502116006901,11.11111111111111,0.0,47,9,30.17
11.53,30.82,1.0,0.0,0.0,1.0,0.0,2.5035153523490816,10.0,0.0,50,10,30.17
20.16,27.01,1.0,0.0,0.0,1.0,0.0,4.26918498022832,12.222222222222221,0.0,44,16,30.02
23.2,22.26,1.0,0.0,0.0,1.0,0.0,7.694795511698845,12.222222222222221,0.0,44,12,30.17
24.43,19.59,0.0,1.0,0.0,0.0,1.0,0.8544368123492884,11.11111111111111,1.1111111111111112,50,7,30.14
25.36,32.32,1.0,0.0,0.0,1.0,0.0,6.56450789153818,21.11111111111111,7.222222222222222,40,6,29.84
28.58,24.83,1.0,0.0,0.0,1.0,0.0,1.3665530686471425,17.77777777777778,7.777777777777778,52,10,30.2
22.38,29.61,1.0,0.0,0.0,1.0,0.0,6.792224197420779,17.77777777777778,7.777777777777778,52,10,30.2
19.41,32.09,1.0,0.0,0.0,1.0,0.0,8.465372566687908,17.77777777777778,7.777777777777778,52,15,30.17
20.29,22.29,1.0,0.0,0.0,1.0,0.0,8.824932139460234,12.222222222222221,0.0,44,12,30.17
16.24,26.13,1.0,0.0,0.0,1.0,0.0,4.0435706353934675,12.222222222222221,0.0,44,12,30.17
11.75,31.06,1.0,0.0,0.0,1.0,0.0,9.39296686120297,11.11111111111111,0.0,47,12,30.14
17.28,28.1,0.0,0.0,1.0,1.0,0.0,4.282118829333696,11.11111111111111,2.7777777777777777,58,14,30.02
19.71,29.69,1.0,0.0,0.0,1.0,0.0,6.672032931867044,12.222222222222221,1.1111111111111112,47,14,29.99
15.16,28.82,0.0,1.0,0.0,0.0,1.0,2.4777659152943277,11.11111111111111,1.1111111111111112,50,7,30.14
23.2,29.13,0.0,1.0,0.0,0.0,1.0,2.493664583496702,11.11111111111111,1.1111111111111112,50,7,30.14
35.29,29.84,1.0,0.0,0.0,1.0,0.0,6.412230420740351,21.11111111111111,7.222222222222222,40,6,29.84
17.56,24.26,1.0,0.0,0.0,1.0,0.0,8.117926272483137,11.11111111111111,0.0,47,12,30.14
24.91,26.66,1.0,0.0,0.0,1.0,0.0,4.277310888567209,17.77777777777778,7.222222222222222,49,7,30.23
19.9,31.37,0.0,1.0,0.0,0.0,1.0,2.4465035855923394,11.11111111111111,1.1111111111111112,50,7,30.14
20.98,21.84,1.0,0.0,0.0,1.0,0.0,5.9100868456913425,11.11111111111111,0.0,47,9,30.17
25.41,32.61,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
28.65,27.71,1.0,0.0,0.0,1.0,0.0,6.264026052895261,21.11111111111111,7.222222222222222,40,6,29.84
25.8,26.93,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.77777777777778,7.222222222222222,49,7,30.23
21.79,30.12,0.0,0.0,1.0,1.0,0.0,4.430337136542927,18.88888888888889,7.222222222222222,46,3,29.84
14.4,27.33,0.0,1.0,0.0,0.0,1.0,2.494790421155202,11.11111111111111,1.1111111111111112,50,7,30.14
23.04,30.0,0.0,1.0,0.0,0.0,1.0,2.4709502803082173,11.11111111111111,1.1111111111111112,50,7,30.14
27.59,31.26,1.0,0.0,0.0,1.0,0.0,6.411791219238184,21.11111111111111,7.222222222222222,40,10,29.81
17.51,24.1,1.0,0.0,0.0,1.0,0.0,1.2482077361994188,11.11111111111111,0.0,47,9,30.17
21.09,29.91,1.0,0.0,0.0,1.0,0.0,4.119891923004261,17.77777777777778,7.777777777777778,52,15,30.17
29.16,18.57,1.0,0.0,0.0,1.0,0.0,6.438121883030612,11.11111111111111,1.1111111111111112,50,13,30.17
31.34,27.42,1.0,0.0,0.0,1.0,0.0,7.158315998586691,21.11111111111111,7.222222222222222,40,10,29.81
16.14,28.0,1.0,0.0,0.0,1.0,0.0,4.228915517205594,10.0,0.0,50,7,30.17
20.17,22.01,1.0,0.0,0.0,1.0,0.0,8.60535286626729,11.11111111111111,1.1111111111111112,50,13,30.17
21.5,34.81,1.0,0.0,0.0,1.0,0.0,3.947739491481124,17.77777777777778,7.777777777777778,52,13,30.17
27.23,26.84,1.0,0.0,0.0,1.0,0.0,6.544661577916248,20.0,5.0,37,5,29.84
25.8,19.26,1.0,0.0,0.0,1.0,0.0,6.547783120024004,12.222222222222221,1.1111111111111112,47,14,29.99
27.05,18.02,1.0,0.0,0.0,1.0,0.0,8.207625292963947,11.11111111111111,1.1111111111111112,50,13,30.17
23.64,30.59,1.0,0.0,0.0,1.0,0.0,5.522276788009226,21.11111111111111,7.222222222222222,40,10,29.81
28.16,26.88,1.0,0.0,0.0,1.0,0.0,2.4479731063093513,10.0,0.0,50,10,30.17
31.45,24.54,1.0,0.0,0.0,1.0,0.0,6.79790902191035,17.77777777777778,7.777777777777778,52,13,30.17
27.03,24.66,1.0,0.0,0.0,1.0,0.0,9.896323205185846,17.77777777777778,7.777777777777778,52,15,30.17
22.09,29.34,1.0,0.0,0.0,1.0,0.0,8.145051174113231,17.77777777777778,7.777777777777778,52,10,30.23
24.27,30.1,1.0,0.0,0.0,1.0,0.0,2.439796282498486,10.0,0.0,50,10,30.17
42.42,25.03,1.0,0.0,0.0,1.0,0.0,8.803599300061284,20.0,7.777777777777778,46,14,29.78
25.71,19.54,1.0,0.0,0.0,1.0,0.0,6.438121883030612,11.11111111111111,1.1111111111111112,50,13,30.17
23.18,34.23,1.0,0.0,0.0,1.0,0.0,4.251753312824076,20.0,10.0,52,13,29.78
31.38,17.49,0.0,0.0,1.0,1.0,0.0,5.469006401269773,11.11111111111111,2.2222222222222223,54,15,30.02
32.5,17.73,1.0,0.0,0.0,1.0,0.0,6.275066589839928,12.222222222222221,2.2222222222222223,51,13,30.02
28.85,18.81,1.0,0.0,0.0,1.0,0.0,7.093510486973756,12.222222222222221,0.0,44,17,30.02
27.47,25.37,1.0,0.0,0.0,1.0,0.0,1.0185973013693366,17.77777777777778,7.777777777777778,52,15,30.17
23.14,22.44,1.0,0.0,0.0,1.0,0.0,5.6431955569404995,12.222222222222221,1.1111111111111112,47,13,29.99
24.78,28.95,1.0,0.0,0.0,1.0,0.0,6.663187740965783,20.0,5.0,37,5,29.84
15.64,29.45,1.0,0.0,0.0,1.0,0.0,5.030227438766142,11.11111111111111,1.1111111111111112,50,14,30.02
24.0,30.48,1.0,0.0,0.0,1.0,0.0,6.580792045255045,12.222222222222221,1.1111111111111112,47,13,29.99
39.05,24.7,0.0,0.0,1.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,3,30.23
17.95,30.74,1.0,0.0,0.0,1.0,0.0,2.437915975437635,11.11111111111111,1.1111111111111112,50,8,30.14
14.24,26.83,1.0,0.0,0.0,1.0,0.0,4.189604804307758,10.0,0.0,50,7,30.17
16.94,32.29,1.0,0.0,0.0,1.0,0.0,9.141760013307398,17.77777777777778,7.777777777777778,52,15,30.17
24.04,33.52,1.0,0.0,0.0,1.0,0.0,6.675766763432172,21.11111111111111,7.777777777777778,43,9,29.81
26.18,20.08,1.0,0.0,0.0,1.0,0.0,6.524204234355284,11.11111111111111,1.1111111111111112,50,13,30.17
17.27,23.34,1.0,0.0,0.0,1.0,0.0,1.0245442805077882,11.11111111111111,1.1111111111111112,50,8,30.14
21.81,30.5,1.0,0.0,0.0,1.0,0.0,6.803407931014501,17.77777777777778,7.777777777777778,52,10,30.2
17.23,30.98,1.0,0.0,0.0,1.0,0.0,7.700925992138113,17.77777777777778,7.777777777777778,52,10,30.23
19.52,32.13,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,-2.2222222222222223,38,15,30.02
27.36,25.2,1.0,0.0,0.0,1.0,0.0,8.522224589857306,17.77777777777778,7.777777777777778,52,15,30.17
22.56,28.16,1.0,0.0,0.0,1.0,0.0,6.605824209146921,17.77777777777778,7.777777777777778,52,13,30.17
18.7,29.09,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,-2.2222222222222223,38,15,30.02
31.47,19.13,0.0,0.0,1.0,1.0,0.0,4.980682892020249,11.11111111111111,2.2222222222222223,54,15,30.02
39.61,21.92,1.0,0.0,0.0,1.0,0.0,8.256721073977088,17.77777777777778,7.222222222222222,49,9,30.2
26.38,20.4,1.0,0.0,0.0,1.0,0.0,8.132179056500533,12.222222222222221,1.1111111111111112,47,16,30.02
31.63,24.34,1.0,0.0,0.0,1.0,0.0,8.545425476578462,17.77777777777778,7.777777777777778,52,10,30.2
19.41,23.53,1.0,0.0,0.0,1.0,0.0,8.584249000727375,11.11111111111111,1.1111111111111112,50,13,30.17
27.69,17.58,1.0,0.0,0.0,1.0,0.0,8.656443995314701,12.222222222222221,0.0,44,16,30.02
32.97,17.01,1.0,0.0,0.0,1.0,0.0,6.441640459394303,11.11111111111111,1.1111111111111112,50,13,30.17
19.85,32.04,0.0,0.0,1.0,1.0,0.0,4.451453717085941,18.88888888888889,7.222222222222222,46,3,29.84
25.58,21.59,1.0,0.0,0.0,1.0,0.0,8.32291078185192,12.222222222222221,0.0,44,12,30.17
25.49,21.48,1.0,0.0,0.0,1.0,0.0,7.7656064332862575,11.11111111111111,0.0,47,9,30.17
27.88,17.34,1.0,0.0,0.0,1.0,0.0,0.9878965876500789,11.11111111111111,1.1111111111111112,50,8,30.14
25.44,28.15,1.0,0.0,0.0,1.0,0.0,5.845026050950144,20.0,5.0,37,5,29.84
16.79,27.35,0.0,1.0,0.0,0.0,1.0,2.474811995647094,11.11111111111111,1.1111111111111112,50,7,30.14
36.44,26.08,1.0,0.0,0.0,1.0,0.0,7.091138861328596,21.11111111111111,7.222222222222222,40,10,29.81
27.16,26.71,0.0,0.0,1.0,0.0,1.0,4.2060436499403355,7.777777777777778,6.111111111111111,87,3,30.02
27.41,17.08,1.0,0.0,0.0,1.0,0.0,4.4561857035508865,11.11111111111111,0.0,47,9,30.17
26.28,18.88,1.0,0.0,0.0,1.0,0.0,7.832535131591042,12.222222222222221,1.1111111111111112,47,16,30.02
22.63,19.47,1.0,0.0,0.0,1.0,0.0,1.311578665701103,11.11111111111111,0.0,47,12,30.14
24.13,34.4,1.0,0.0,0.0,1.0,0.0,6.5207525554116925,21.11111111111111,7.777777777777778,43,9,29.81
30.14,17.14,1.0,0.0,0.0,1.0,0.0,6.485727398364374,12.222222222222221,0.0,44,12,30.17
18.24,30.67,0.0,1.0,0.0,0.0,1.0,2.4420695823625125,11.11111111111111,1.1111111111111112,50,7,30.14
26.23,30.92,1.0,0.0,0.0,1.0,0.0,6.411791219238184,21.11111111111111,7.222222222222222,40,10,29.81
28.09,30.48,0.0,0.0,1.0,1.0,0.0,4.300105722897247,17.77777777777778,7.222222222222222,49,5,29.87
34.04,16.66,1.0,0.0,0.0,1.0,0.0,8.847778569420747,12.222222222222221,0.0,44,12,30.17
28.33,18.28,0.0,0.0,1.0,1.0,0.0,4.432765489204429,11.11111111111111,2.7777777777777777,58,14,30.02
14.17,34.24,1.0,0.0,0.0,1.0,0.0,7.734940705582633,10.0,0.0,50,7,30.17
25.56,29.2,1.0,0.0,0.0,1.0,0.0,2.437922808368058,10.0,0.0,50,10,30.17
22.91,31.86,0.0,0.0,1.0,1.0,0.0,4.300105722897247,17.77777777777778,7.222222222222222,49,5,29.87
42.1,24.5,1.0,0.0,0.0,1.0,0.0,8.716585121624092,20.0,10.0,52,14,29.78
29.06,27.33,1.0,0.0,0.0,1.0,0.0,6.343331904226034,21.11111111111111,7.222222222222222,40,6,29.84
22.51,28.46,1.0,0.0,0.0,1.0,0.0,6.592049914149306,17.77777777777778,7.777777777777778,52,13,30.17
21.82,19.14,1.0,0.0,0.0,1.0,0.0,4.242253207903859,11.11111111111111,0.0,47,12,30.14
20.96,37.01,1.0,0.0,0.0,1.0,0.0,7.555779316550791,17.77777777777778,7.777777777777778,52,10,30.23
17.5,28.95,1.0,0.0,0.0,1.0,0.0,4.345641550072273,10.0,0.0,50,7,30.17
14.84,35.66,1.0,0.0,0.0,1.0,0.0,8.226157294328603,17.77777777777778,7.222222222222222,49,7,30.23
25.02,29.03,1.0,0.0,0.0,1.0,0.0,6.77650625695641,17.77777777777778,7.777777777777778,52,10,30.2
25.58,19.26,1.0,0.0,0.0,1.0,0.0,8.82070012699432,12.222222222222221,0.0,44,16,30.02
29.25,32.5,1.0,0.0,0.0,1.0,0.0,6.5175632190724135,21.11111111111111,7.777777777777778,43,9,29.81
23.53,29.01,1.0,0.0,0.0,1.0,0.0,8.488826879756001,17.77777777777778,7.777777777777778,52,15,30.17
14.66,37.87,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,13,30.17
20.91,30.78,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
26.32,31.81,1.0,0.0,0.0,1.0,0.0,4.303785625823179,20.0,10.0,52,13,29.78
26.47,25.49,1.0,0.0,0.0,1.0,0.0,8.54227795345472,17.77777777777778,7.222222222222222,49,9,30.2
33.09,17.25,1.0,0.0,0.0,1.0,0.0,5.555341109225332,11.11111111111111,1.1111111111111112,50,14,30.02
21.05,28.67,1.0,0.0,0.0,1.0,0.0,6.608611019031608,17.77777777777778,7.777777777777778,52,15,30.17
24.74,32.79,1.0,0.0,0.0,1.0,0.0,6.878414954283172,17.77777777777778,7.777777777777778,52,13,30.17
20.96,30.74,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,-2.2222222222222223,38,15,30.02
29.37,26.67,0.0,0.0,1.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,3,30.23
9.37,31.23,1.0,0.0,0.0,1.0,0.0,0.5936157067044184,10.0,0.0,50,7,30.17
20.87,31.86,0.0,0.0,1.0,0.0,1.0,4.299311014378476,8.88888888888889,5.0,76,14,30.02
17.32,34.33,1.0,0.0,0.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,13,30.17
16.25,25.72,1.0,0.0,0.0,1.0,0.0,2.4931364415905515,11.11111111111111,0.0,47,12,30.14
25.69,18.76,1.0,0.0,0.0,1.0,0.0,6.539217865346371,11.11111111111111,1.1111111111111112,50,13,30.17
37.97,21.57,1.0,0.0,0.0,1.0,0.0,8.623541766563514,17.77777777777778,7.777777777777778,52,10,30.2
34.32,29.84,0.0,0.0,1.0,1.0,0.0,4.300105722897247,17.77777777777778,7.222222222222222,49,5,29.87
19.59,24.51,1.0,0.0,0.0,1.0,0.0,6.515900345312368,12.222222222222221,1.1111111111111112,47,14,29.99
28.77,17.89,0.0,0.0,1.0,1.0,0.0,4.483615894641238,11.11111111111111,2.2222222222222223,54,15,30.02
31.53,29.85,1.0,0.0,0.0,1.0,0.0,8.866554404742915,20.0,7.777777777777778,46,14,29.78
25.19,30.02,1.0,0.0,0.0,1.0,0.0,8.787138760476282,17.77777777777778,7.777777777777778,52,13,30.17
29.7,18.69,1.0,0.0,0.0,1.0,0.0,6.444104625983609,12.222222222222221,2.2222222222222223,51,13,30.02
30.68,29.52,1.0,0.0,0.0,1.0,0.0,6.347685831970539,21.11111111111111,7.777777777777778,43,9,29.81
25.81,30.58,0.0,0.0,1.0,1.0,0.0,4.300105722897247,17.77777777777778,7.222222222222222,49,5,29.87
32.31,29.42,0.0,0.0,1.0,1.0,0.0,4.300105722897247,17.77777777777778,7.222222222222222,49,5,29.87
27.98,32.94,1.0,0.0,0.0,1.0,0.0,6.402478377387044,21.11111111111111,7.222222222222222,40,10,29.81
29.05,26.96,1.0,0.0,0.0,1.0,0.0,8.417466645219127,17.77777777777778,7.777777777777778,52,13,30.17
23.19,31.14,1.0,0.0,0.0,1.0,0.0,4.514545400048423,17.77777777777778,7.777777777777778,52,13,30.17
28.93,17.79,0.0,0.0,1.0,1.0,0.0,4.844656218962263,11.11111111111111,2.2222222222222223,54,15,30.02
28.91,19.08,1.0,0.0,0.0,1.0,0.0,8.429446253321004,12.222222222222221,0.0,44,17,30.02
35.95,26.69,0.0,0.0,1.0,1.0,0.0,4.300105722897247,17.77777777777778,7.222222222222222,49,5,29.87
19.54,22.5,1.0,0.0,0.0,1.0,0.0,1.2522246074569245,11.11111111111111,0.0,47,9,30.17
22.02,27.27,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,-2.2222222222222223,38,15,30.02
16.84,34.4,0.0,0.0,1.0,1.0,0.0,4.385952819165972,18.88888888888889,7.222222222222222,46,3,29.84
26.75,20.19,1.0,0.0,0.0,1.0,0.0,7.254971133476829,12.222222222222221,1.1111111111111112,47,13,29.99
11.56,30.23,1.0,0.0,0.0,1.0,0.0,2.5065151553845553,10.0,0.0,50,10,30.17
34.73,18.75,1.0,0.0,0.0,1.0,0.0,8.572712399475451,11.11111111111111,0.0,47,12,30.14
25.5,25.84,1.0,0.0,0.0,1.0,0.0,4.642881880916882,17.77777777777778,7.777777777777778,52,10,30.23
35.09,25.4,0.0,0.0,1.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,3,30.23
22.24,30.22,1.0,0.0,0.0,1.0,0.0,4.08861115933385,17.77777777777778,7.777777777777778,52,10,30.2
18.29,30.91,0.0,1.0,0.0,0.0,1.0,4.299311014378476,12.222222222222221,-1.1111111111111112,41,16,29.99
21.13,29.84,1.0,0.0,0.0,1.0,0.0,6.1035726346341646,17.77777777777778,7.777777777777778,52,10,30.23
28.74,25.51,0.0,0.0,1.0,1.0,0.0,5.577683344240162,20.0,6.111111111111111,40,5,29.84
31.33,26.65,0.0,0.0,1.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,3,30.23
23.68,29.71,1.0,0.0,0.0,1.0,0.0,2.608059917676314,10.0,0.0,50,7,30.17
18.5,34.61,1.0,0.0,0.0,1.0,0.0,6.426224351670215,21.11111111111111,7.222222222222222,40,10,29.81
18.74,23.11,1.0,0.0,0.0,1.0,0.0,8.531650343802744,11.11111111111111,0.0,47,9,30.17
22.62,28.66,1.0,0.0,0.0,1.0,0.0,2.5553587044378094,10.0,0.0,50,7,30.17
20.87,29.3,1.0,0.0,0.0,1.0,0.0,4.245451012709614,17.77777777777778,7.777777777777778,52,13,30.17
18.37,31.49,1.0,0.0,0.0,1.0,0.0,1.3665530686471425,17.77777777777778,7.222222222222222,49,9,30.2
24.35,28.4,1.0,0.0,0.0,1.0,0.0,2.480199675780994,11.11111111111111,1.1111111111111112,50,8,30.14
22.0,28.87,1.0,0.0,0.0,1.0,0.0,4.654019098500362,17.77777777777778,7.777777777777778,52,10,30.23
28.76,16.6,1.0,0.0,0.0,1.0,0.0,8.650011946250126,12.222222222222221,0.0,44,16,30.02
20.62,29.02,1.0,0.0,0.0,1.0,0.0,7.737500392351709,17.77777777777778,7.222222222222222,49,9,30.2
25.65,21.33,1.0,0.0,0.0,1.0,0.0,4.153342582300748,12.222222222222221,0.0,44,12,30.17
32.53,23.5,1.0,0.0,0.0,1.0,0.0,8.262651002920604,17.77777777777778,7.777777777777778,52,10,30.2
25.14,29.33,1.0,0.0,0.0,1.0,0.0,2.0762613257701727,11.11111111111111,1.1111111111111112,50,8,30.14
30.57,16.6,1.0,0.0,0.0,1.0,0.0,6.48762412476481,12.222222222222221,0.0,44,12,30.17
28.95,27.04,1.0,0.0,0.0,1.0,0.0,2.43767283389454,10.0,0.0,50,10,30.17
27.72,27.17,1.0,0.0,0.0,1.0,0.0,2.4381077149824675,10.0,0.0,50,10,30.17
20.21,21.15,1.0,0.0,0.0,1.0,0.0,4.28938678852162,11.11111111111111,0.0,47,12,30.14
31.71,25.8,1.0,0.0,0.0,1.0,0.0,6.265285619272128,21.11111111111111,7.222222222222222,40,6,29.84
17.94,23.84,1.0,0.0,0.0,1.0,0.0,4.06204883842616,12.222222222222221,0.0,44,12,30.17
21.7,24.05,1.0,0.0,0.0,1.0,0.0,4.251821613991332,11.11111111111111,0.0,47,12,30.14
26.1,18.98,1.0,0.0,0.0,1.0,0.0,8.44972237575216,12.222222222222221,1.1111111111111112,47,16,30.02
28.52,26.67,1.0,0.0,0.0,1.0,0.0,2.435854696609512,10.0,0.0,50,10,30.17
15.19,27.43,0.0,1.0,0.0,0.0,1.0,2.4853798324885723,11.11111111111111,1.1111111111111112,50,7,30.14
18.17,32.07,0.0,1.0,0.0,0.0,1.0,2.436522341895424,11.11111111111111,1.1111111111111112,50,7,30.14
29.83,29.6,1.0,0.0,0.0,1.0,0.0,6.675766763432172,21.11111111111111,7.222222222222222,40,10,29.81
23.64,20.69,1.0,0.0,0.0,1.0,0.0,8.859861828197603,11.11111111111111,0.0,47,12,30.14
32.68,29.79,1.0,0.0,0.0,1.0,0.0,3.108037517808854,17.77777777777778,7.222222222222222,49,7,30.23
24.77,29.08,0.0,0.0,1.0,1.0,0.0,4.2844303446956085,17.77777777777778,7.222222222222222,49,5,29.87
24.8,23.49,1.0,0.0,0.0,1.0,0.0,5.3028418136341395,12.222222222222221,2.2222222222222223,51,13,30.02
23.04,29.16,0.0,0.0,1.0,1.0,0.0,4.237896897233636,17.77777777777778,7.222222222222222,49,5,29.87
24.45,21.41,1.0,0.0,0.0,1.0,0.0,6.305107843105346,12.222222222222221,1.1111111111111112,47,13,29.99
29.14,28.11,1.0,0.0,0.0,1.0,0.0,7.121014896209241,21.11111111111111,7.222222222222222,40,10,29.81
22.6,34.21,1.0,0.0,0.0,1.0,0.0,6.476899155696066,21.11111111111111,7.777777777777778,43,9,29.81
22.07,30.93,0.0,0.0,1.0,0.0,1.0,4.299311014378476,7.777777777777778,6.111111111111111,87,2,30.02
21.53,20.53,1.0,0.0,0.0,1.0,0.0,1.0134247195338695,11.11111111111111,1.1111111111111112,50,8,30.14
33.73,27.26,1.0,0.0,0.0,1.0,0.0,6.403885086120287,21.11111111111111,7.222222222222222,40,6,29.84
30.27,18.56,0.0,0.0,1.0,1.0,0.0,4.366712963996685,11.11111111111111,2.7777777777777777,58,14,30.02
22.85,20.69,1.0,0.0,0.0,1.0,0.0,8.372783627966973,11.11111111111111,1.1111111111111112,50,13,30.17
19.09,29.13,1.0,0.0,0.0,1.0,0.0,4.299311014378476,12.222222222222221,-2.2222222222222223,38,15,30.02
25.83,21.45,1.0,0.0,0.0,1.0,0.0,6.547680188960149,12.222222222222221,0.0,44,17,30.02
20.19,31.31,0.0,0.0,1.0,1.0,0.0,4.299311014378476,10.0,2.2222222222222223,58,13,30.02
24.25,30.92,1.0,0.0,0.0,1.0,0.0,4.208162000012429,17.22222222222222,7.222222222222222,52,13,30.17
24.61,28.22,0.0,0.0,1.0,1.0,0.0,4.304478252203349,18.88888888888889,7.222222222222222,46,3,29.84
16.53,27.32,0.0,1.0,0.0,0.0,1.0,2.4888358965156985,11.11111111111111,1.1111111111111112,50,7,30.14
21.08,21.09,1.0,0.0,0.0,1.0,0.0,8.31520178704568,12.222222222222221,0.0,44,12,30.17
21.08,27.77,0.0,1.0,0.0,0.0,1.0,2.5482831050995847,11.11111111111111,1.1111111111111112,50,7,30.14
21.65,20.63,1.0,0.0,0.0,1.0,0.0,1.4874359203891137,11.11111111111111,0.0,47,9,30.17
28.12,27.18,1.0,0.0,0.0,1.0,0.0,6.585828455482282,12.222222222222221,1.1111111111111112,47,13,29.99
38.19,15.84,1.0,0.0,0.0,1.0,0.0,8.146863768992695,12.222222222222221,1.1111111111111112,47,16,30.02
22.02,29.2,1.0,0.0,0.0,1.0,0.0,8.145051174113231,17.77777777777778,7.777777777777778,52,10,30.23
18.51,31.52,0.0,1.0,0.0,0.0,1.0,2.4465035855923394,11.11111111111111,1.1111111111111112,50,7,30.14
22.64,20.6,1.0,0.0,0.0,1.0,0.0,0.8910513500533466,11.11111111111111,1.1111111111111112,50,8,30.14
24.89,18.12,1.0,0.0,0.0,1.0,0.0,0.9463120759908671,11.11111111111111,1.1111111111111112,50,8,30.14
35.95,24.89,0.0,0.0,1.0,1.0,0.0,4.28771536809394,17.22222222222222,7.222222222222222,52,3,30.23
26.13,27.94,1.0,0.0,0.0,1.0,0.0,6.55541727234719,21.11111111111111,7.777777777777778,43,9,29.81
25.56,18.51,1.0,0.0,0.0,1.0,0.0,0.93615432569639,11.11111111111111,1.1111111111111112,50,8,30.14
21.16,24.18,1.0,0.0,0.0,1.0,0.0,6.601068388319143,12.222222222222221,1.1111111111111112,47,14,29.99
28.69,28.59,1.0,0.0,0.0,1.0,0.0,4.105971170199552,17.77777777777778,7.222222222222222,49,9,30.2
27.02,17.67,1.0,0.0,0.0,1.0,0.0,8.792008579833302,12.222222222222221,1.1111111111111112,47,16,30.02
20.88,30.69,1.0,0.0,0.0,1.0,0.0,2.455793853215426,11.11111111111111,1.1111111111111112,50,8,30.14
31.85,25.63,1.0,0.0,0.0,1.0,0.0,0.8562248341397158,17.77777777777778,7.777777777777778,52,15,30.17
29.29,23.87,0.0,0.0,1.0,1.0,0.0,4.980678033594213,11.11111111111111,2.2222222222222223,54,15,30.02
21.8,20.75,1.0,0.0,0.0,1.0,0.0,0.8706892976133438,11.11111111111111,1.1111111111111112,50,8,30.14
19.84,30.81,0.0,0.0,1.0,1.0,0.0,4.2539298328151816,10.0,2.2222222222222223,58,13,30.02
24.11,27.27,1.0,0.0,0.0,1.0,0.0,4.243640416885581,17.77777777777778,7.777777777777778,52,15,30.17
33.62,24.39,1.0,0.0,0.0,1.0,0.0,6.586814313974774,12.222222222222221,2.2222222222222223,51,13,30.02
20.63,29.21,1.0,0.0,0.0,1.0,0.0,4.258590725522377,17.77777777777778,7.777777777777778,52,13,30.17
29.72,18.7,1.0,0.0,0.0,1.0,0.0,7.161859624989943,12.222222222222221,0.0,44,17,30.02
20.97,28.37,1.0,0.0,0.0,1.0,0.0,8.299570220708905,17.77777777777778,7.777777777777778,52,10,30.23
18.64,32.49,0.0,1.0,0.0,0.0,1.0,4.299311014378476,12.222222222222221,-1.1111111111111112,41,16,29.99
37.64,26.54,1.0,0.0,0.0,1.0,0.0,8.833187174411245,20.0,7.777777777777778,46,14,29.78
21.84,20.28,1.0,0.0,0.0,1.0,0.0,0.8955555156485658,11.11111111111111,1.1111111111111112,50,8,30.14
30.09,26.29,1.0,0.0,0.0,1.0,0.0,4.299585940551366,17.77777777777778,7.222222222222222,49,9,30.2
31.53,14.9,1.0,0.0,0.0,1.0,0.0,4.500532125626633,11.11111111111111,0.0,47,9,30.17
21.46,30.49,0.0,0.0,1.0,1.0,0.0,4.430232875114024,18.88888888888889,7.222222222222222,46,3,29.84
