hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
29.35,16.76,1.0,0.0,0.0,1.0,0.0,8.2665755480635
26.59,19.42,1.0,0.0,0.0,1.0,0.0,8.811016957030366
25.39,35.9,1.0,0.0,0.0,1.0,0.0,4.265788710189831
32.03,26.26,0.0,0.0,1.0,1.0,0.0,4.28771536809394
23.74,22.52,1.0,0.0,0.0,1.0,0.0,5.324382023827578
14.77,30.36,1.0,0.0,0.0,1.0,0.0,2.4873701188043897
36.43,17.82,1.0,0.0,0.0,1.0,0.0,8.513963906254736
24.12,27.15,1.0,0.0,0.0,1.0,0.0,6.312046843187902
22.7,30.47,1.0,0.0,0.0,1.0,0.0,2.435854696609512
18.72,29.48,1.0,0.0,0.0,1.0,0.0,2.488747278481142
18.4,29.76,1.0,0.0,0.0,1.0,0.0,4.299311014378476
28.01,31.57,1.0,0.0,0.0,1.0,0.0,6.549634953392846
26.73,18.2,1.0,0.0,0.0,1.0,0.0,0.8888094414831992
25.34,20.39,1.0,0.0,0.0,1.0,0.0,7.817794007899528
22.19,27.39,0.0,1.0,0.0,0.0,1.0,2.5482831050995847
28.22,18.86,0.0,0.0,1.0,1.0,0.0,4.410098302504938
31.32,28.48,1.0,0.0,0.0,1.0,0.0,2.437915975437635
14.43,25.2,1.0,0.0,0.0,1.0,0.0,0.5284920569369496
13.64,37.09,1.0,0.0,0.0,1.0,0.0,8.792030903682548
30.63,18.4,1.0,0.0,0.0,1.0,0.0,5.4216448143783
17.52,25.16,1.0,0.0,0.0,1.0,0.0,9.394246495846017
21.78,28.47,1.0,0.0,0.0,1.0,0.0,9.132326916385564
24.5,18.91,1.0,0.0,0.0,1.0,0.0,0.8945302701511401
29.07,18.32,1.0,0.0,0.0,1.0,0.0,6.355977554118096
30.04,18.18,0.0,0.0,1.0,1.0,0.0,4.42134015687121
27.73,26.83,1.0,0.0,0.0,1.0,0.0,0.87246751243094
20.69,21.86,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
23.05,31.62,1.0,0.0,0.0,1.0,0.0,6.55516867339915
21.61,28.84,1.0,0.0,0.0,1.0,0.0,0.8873331321493881
24.33,30.93,1.0,0.0,0.0,1.0,0.0,4.29684347546854
16.97,24.33,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
32.32,16.7,1.0,0.0,0.0,1.0,0.0,8.200816332259938
31.88,25.38,1.0,0.0,0.0,1.0,0.0,4.28771536809394
26.32,19.08,1.0,0.0,0.0,1.0,0.0,8.433866807880763
28.59,27.6,1.0,0.0,0.0,1.0,0.0,6.347043449820485
29.26,17.22,1.0,0.0,0.0,1.0,0.0,8.92629780731391
20.12,23.24,1.0,0.0,0.0,1.0,0.0,8.353351519398707
13.46,27.77,0.0,1.0,0.0,0.0,1.0,2.5393272087510543
25.96,31.3,1.0,0.0,0.0,1.0,0.0,6.675766763432172
19.31,21.26,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
26.85,33.32,1.0,0.0,0.0,1.0,0.0,7.152219663150689
26.2,20.27,1.0,0.0,0.0,1.0,0.0,6.562296603917224
22.36,19.6,1.0,0.0,0.0,1.0,0.0,4.119288580077649
24.11,29.67,1.0,0.0,0.0,1.0,0.0,5.753743343539508
31.44,26.05,0.0,0.0,1.0,1.0,0.0,4.28771536809394
29.66,27.03,1.0,0.0,0.0,1.0,0.0,4.084524954824451
17.42,22.96,1.0,0.0,0.0,1.0,0.0,4.438576511042627
29.62,26.62,1.0,0.0,0.0,1.0,0.0,8.20766328450925
21.82,28.85,1.0,0.0,0.0,1.0,0.0,0.8894497304558489
11.81,27.29,1.0,0.0,0.0,1.0,0.0,0.6136938506364713
26.42,33.94,1.0,0.0,0.0,1.0,0.0,6.4054388240623386
33.62,27.1,0.0,0.0,1.0,1.0,0.0,4.300105722897247
20.76,24.02,1.0,0.0,0.0,1.0,0.0,5.992090766823772
24.39,20.27,1.0,0.0,0.0,1.0,0.0,8.69744883854982
38.72,26.13,1.0,0.0,0.0,1.0,0.0,6.756277433678681
28.21,18.43,1.0,0.0,0.0,1.0,0.0,7.327224006904889
28.27,25.34,1.0,0.0,0.0,1.0,0.0,9.422926894659106
29.68,30.35,1.0,0.0,0.0,1.0,0.0,6.675766763432172
28.25,26.68,0.0,0.0,1.0,1.0,0.0,5.721465323515762
28.25,25.69,1.0,0.0,0.0,1.0,0.0,8.830515189748317
30.28,18.53,1.0,0.0,0.0,1.0,0.0,5.106907871071797
31.84,17.46,1.0,0.0,0.0,1.0,0.0,6.421856000878265
26.12,28.17,0.0,0.0,1.0,0.0,1.0,4.299311014378476
24.47,28.41,0.0,0.0,1.0,1.0,0.0,4.276787340997719
24.0,26.96,1.0,0.0,0.0,1.0,0.0,4.30140967135164
29.26,18.2,0.0,0.0,1.0,1.0,0.0,4.955587260852347
24.25,19.96,1.0,0.0,0.0,1.0,0.0,8.784877734456806
26.03,27.26,0.0,0.0,1.0,1.0,0.0,4.2385033602118645
28.58,30.96,1.0,0.0,0.0,1.0,0.0,4.300105722897247
25.68,30.85,1.0,0.0,0.0,1.0,0.0,6.675766763432172
22.28,28.27,1.0,0.0,0.0,1.0,0.0,4.710284807024245
31.23,18.19,1.0,0.0,0.0,1.0,0.0,6.637127561058453
24.7,30.02,1.0,0.0,0.0,1.0,0.0,5.522276788009226
29.22,24.69,0.0,0.0,1.0,1.0,0.0,5.303820792054388
20.09,31.86,1.0,0.0,0.0,1.0,0.0,4.299311014378476
19.75,33.87,1.0,0.0,0.0,1.0,0.0,4.4911214268876325
28.72,25.21,1.0,0.0,0.0,1.0,0.0,5.9249554952538315
23.92,28.69,1.0,0.0,0.0,1.0,0.0,6.5857871567096105
26.09,29.2,1.0,0.0,0.0,1.0,0.0,2.1471776287687407
20.31,30.11,1.0,0.0,0.0,1.0,0.0,6.59881492354684
29.45,18.48,1.0,0.0,0.0,1.0,0.0,9.679587511730144
27.6,19.48,0.0,0.0,1.0,1.0,0.0,4.798613865153992
29.13,26.57,1.0,0.0,0.0,1.0,0.0,4.28771536809394
26.37,27.94,0.0,0.0,1.0,1.0,0.0,4.23940050464768
20.55,20.72,1.0,0.0,0.0,1.0,0.0,0.8816190782095987
24.69,32.44,1.0,0.0,0.0,1.0,0.0,5.172495722031519
31.67,17.75,0.0,0.0,1.0,1.0,0.0,5.388075145351599
20.33,31.2,1.0,0.0,0.0,1.0,0.0,2.4799054583857236
21.02,20.62,1.0,0.0,0.0,1.0,0.0,0.9041998598435321
17.84,34.05,1.0,0.0,0.0,1.0,0.0,4.28771536809394
24.3,29.23,1.0,0.0,0.0,1.0,0.0,2.810637576335917
30.8,16.65,1.0,0.0,0.0,1.0,0.0,6.803827595150819
22.49,30.8,0.0,0.0,1.0,0.0,1.0,4.299311014378476
49.61,22.25,1.0,0.0,0.0,1.0,0.0,8.122978252304241
19.54,33.17,1.0,0.0,0.0,1.0,0.0,6.257175902761627
24.0,33.5,1.0,0.0,0.0,1.0,0.0,6.50689196332608
20.44,19.54,1.0,0.0,0.0,1.0,0.0,1.685359083842088
30.12,25.83,1.0,0.0,0.0,1.0,0.0,2.4479731063093513
20.76,31.01,1.0,0.0,0.0,1.0,0.0,4.299311014378476
20.38,23.35,1.0,0.0,0.0,1.0,0.0,9.081596986034056
17.91,23.59,1.0,0.0,0.0,1.0,0.0,6.60707014191675
27.41,19.18,1.0,0.0,0.0,1.0,0.0,7.236708513957573
22.2,21.16,1.0,0.0,0.0,1.0,0.0,7.7158789388216364
24.48,34.71,1.0,0.0,0.0,1.0,0.0,6.409845931939822
13.95,29.22,1.0,0.0,0.0,1.0,0.0,9.42014741732613
17.53,24.18,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
24.69,28.51,0.0,0.0,1.0,0.0,1.0,4.2060436499403355
21.98,20.86,0.0,1.0,0.0,0.0,1.0,0.8290585817189698
